"eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
201408080007,2014,8,8,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","08/08/2014: Assailants fired a rocket at a house in Sderot city, Southern district, Israel. No one was injured in the attack. This was one of two similar attacks in Sderot on this date. No group claimed responsibility for the incident.",1,1,1,0,NA,"",1,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",76,"House/Apartment/Residence","Not Applicable","House",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A rocket was used in the attack.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"A home was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Gaza salvo continues: Rockets intercepted over,"" Ynet News, August 9, 2014.","""Gaza rocket hits Sderot home,"" Ma'an News Agency, August 8, 2014.","""'More Than' 60 Rockets Fired at Israel; IDF Attacks 'Some' 50 Targets in Gaza Strip 8 August,"" OSC Summary, August 8, 2014.","START Primary Collection",-9,-9,0,-9,"201408080007, 201408080008"
201408080008,2014,8,8,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","08/08/2014: Assailants fired a rocket at a house in Sderot city, Southern district, Israel. No one was injured in the attack. This was one of two similar attacks in Sderot on this date. No group claimed responsibility for the incident.",1,1,1,0,NA,"",1,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",76,"House/Apartment/Residence","Not Applicable","House",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A rocket was used in the attack.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"A home was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Gaza salvo continues: Rockets intercepted over,"" Ynet News, August 9, 2014.","""'More Than' 60 Rockets Fired at Israel; IDF Attacks 'Some' 50 Targets in Gaza Strip 8 August,"" OSC Summary, August 8, 2014.","","START Primary Collection",-9,-9,0,-9,"201408080007, 201408080008"
201408080009,2014,8,8,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Beersheba",31.248484,34.787853,1,0,"","08/08/2014: Assailants fired a rocket at Beersheba area, Southern district, Israel. The rocket was intercepted by the Iron Dome. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","Beersheba City","City",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A rocket was used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Gaza salvo continues: Rockets intercepted over,"" Ynet News, August 9, 2014.","""'More Than' 60 Rockets Fired at Israel; IDF Attacks 'Some' 50 Targets in Gaza Strip 8 August,"" OSC Summary, August 8, 2014.","","START Primary Collection",-9,-9,0,-9,""
201408080010,2014,8,8,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Netivot",31.423022,34.59711,1,0,"","08/08/2014: Assailants fired two rockets at Netivot city, Southern district, Israel. The rockets were intercepted by the Iron Dome. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A rocket was used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Gaza salvo continues: Rockets intercepted over,"" Ynet News, August 9, 2014.","""'More Than' 60 Rockets Fired at Israel; IDF Attacks 'Some' 50 Targets in Gaza Strip 8 August,"" OSC Summary, August 8, 2014.","","START Primary Collection",-9,-9,0,-9,""
201408080055,2014,8,8,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Ashkelon",31.670149,34.575153,1,0,"","08/08/2014: Assailants fired rockets at Ashkelon city, Southern district, Israel. Two rockets were intercepted by the Iron Dome missile defense system. The Palestinian Islamic Jihad (PIJ) claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","Ashkelon City","City",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinian Islamic Jihad (PIJ)","","","","","","The specific motive is unknown; however, sources noted that the attack occurred minutes after a ceasefire agreement expired. Sources stated that the Palestinian side refused to extend the ceasefire, because Israel would not end its blockade of Gaza.",0,NA,NA,0,-99,0,1,4,"E-mail",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Grad rockets were used in the attack.",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Rockets fired   at Israel from Gaza as truce expires: army,"" Agence France Presse -- English, August 8, 2014.","""Israel responds to rocket fire from Gaza as cease-fire ends,"" JTA, August 8, 2014.","""Rockets fired at Israel from Gaza as truce expires: army,"" Knysna-Plett Herald, August 8, 2014.","START Primary Collection",1,0,0,1,""
201408080059,2014,8,8,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sdot Negev regional council",31.418982,34.607343,3,0,"","08/08/2014: Assailants fired rockets at Sdot Negev Regional Council area, near Netivot city, Southern district, Israel. One civilian and a soldier were wounded in a blast. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Israel Defense Forces (IDF)","Soldier",97,"Israel",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Not Applicable","Civilian",97,"Israel",NA,"",NA,"","","",NA,"","Unknown","","","","","","The specific motive is unknown; however, sources speculated that the attack was an attempt to pressure Israel and Egypt to end their blockade of Gaza.",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,2,0,0,-9,NA,"",NA,"It is unknown if any property was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Gaza salvo continues: Rockets intercepted over,"" Ynet News, August 9, 2014.","""Israel Army: Gaza Rocket Attack Breaks Ceasefire,"" Sky News, August 8, 2014.","""Bombing resumes in Gaza,"" Voice of Russia, August 9, 2014.","START Primary Collection",-9,-9,0,-9,""
201408100039,2014,8,10,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","08/10/2014: Assailants fired rockets at Sderot city, Southern district, Israel. Two rockets detonated, starting a fire and two others were intercepted by the Iron Dome missile defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","Sderot City","City",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"Unspecified property was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Gaza Rocket Fire Continues, Two Explode in Sderot Igniting Fire,"" Algemeiner.com, August 10, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408100049,2014,8,10,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Kerem Shalom",31.348022,34.491093,1,0,"","08/10/2014: Assailants fired rockets at the Kerem Shalom border crossing in Southern district, Israel. No one was injured in the attack, but damage was reported. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",1,"Business",NA,"","Israel Airports Authority (IAA)","Kerem Shalom Border Crossing",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"Unspecified property was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""WATCH: Gaza rockets hit Kerem Shalom crossing,"" Ynet News, August 11, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408190002,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Central","Unknown",31.939269,34.922289,4,0,"","08/19/2014: Assailants launched a rocket at Central district, Israel. One rocket was intercepted by the Iron Dome defense system. Hamas (Islamic Resistance Movement) claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","Ezzedine al-Qassam Brigades","","","","","",0,NA,NA,0,-99,0,1,4,"E-mail",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""IDF confirms three Gaza rockets hit open areas in south despite ceasefire,"" Ynet News, August 19, 2014.","""IDF: 50 Rockets Were Fired on Tuesday,"" Israel National News, August 20, 2014.","","START Primary Collection",1,0,0,1,""
201408190003,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Sderot",31.5282,34.596382,1,0,"","08/19/2014: Assailants launched two rockets at Sderot city, Southern district, Israel. The rockets were intercepted by the Iron Dome defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""IDF confirms three Gaza rockets hit open areas in south despite ceasefire,"" Ynet News, August 19, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408190004,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Ashkelon",31.670149,34.575153,1,0,"","08/19/2014: Assailants launched three rockets at Ashkelon city, Southern district, Israel. The rockets were intercepted by the Iron Dome defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""IDF confirms three Gaza rockets hit open areas in south despite ceasefire,"" Ynet News, August 19, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408190005,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Beersheba",31.248484,34.787853,1,0,"","08/19/2014: Assailants launched two rockets at Beersheba city, Southern district, Israel. The rockets were intercepted by the Iron Dome defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","Beersheba City","City",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""IDF confirms three Gaza rockets hit open areas in south despite ceasefire,"" Ynet News, August 19, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408190006,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Netivot",31.423022,34.59711,1,0,"","08/19/2014: Assailants launched two rockets at Netivot city, Southern district, Israel. The rockets were intercepted by the Iron Dome defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","Netivot City","City",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""IDF confirms three Gaza rockets hit open areas in south despite ceasefire,"" Ynet News, August 19, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408190007,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Ashkelon",31.670149,34.575153,1,0,"","08/19/2014: Assailants launched two rockets at Ashkelon city, Southern district, Israel. The rockets were intercepted by the Iron Dome defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""IDF confirms three Gaza rockets hit open areas in south despite ceasefire,"" Ynet News, August 19, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408190008,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Kiryat Malachi",31.732119,34.745651,1,0,"","08/19/2014: Assailants launched two rockets at Kiryat Malachi city, Southern district, Israel. The rockets were shot down. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""IDF confirms three Gaza rockets hit open areas in south despite ceasefire,"" Ynet News, August 19, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408190009,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Ashdod",31.821444,34.665169,1,0,"","08/19/2014: Assailants launched three rockets at Ashdod city, Southern district, Israel. The rockets were intercepted by the Iron Dome defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""IDF confirms three Gaza rockets hit open areas in south despite ceasefire,"" Ynet News, August 19, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408190045,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","08/19/2014: Assailants launched a rocket at Jerusalem city, Jerusalem district, Israel. The rocket was intercepted by the Iron Dome defense system. Hamas (Islamic Resistance Movement) claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,-99,0,1,10,"Unknown",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Rocket fired from Gaza intercepted in Jerusalem area- police,"" Reuters UK, August 19, 2014.","","","START Primary Collection",1,0,0,1,""
201408190046,2014,8,19,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","08/19/2014: Assailants launched rockets at Tel Aviv city, Tel Aviv district, Israel. A vehicle was damaged in the attack. Hamas (Islamic Resistance Movement) claimed responsibility for the incident.",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",73,"Vehicles/Transportation","Not Applicable","Car",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,-99,0,1,10,"Unknown",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"A vehicle was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Rocket fired from Gaza intercepted in Jerusalem area- police,"" Reuters UK, August 19, 2014.","","","START Primary Collection",1,0,0,1,""
201408200053,2014,8,20,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","08/20/2014: Assailants launched rockets at Tel Aviv city, Tel Aviv district, Israel. One rocket was intercepted by the Iron Dome defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","Tel Aviv City","City",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,0,0,0,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Rockets fired   from Gaza hit southern, central Israel,"" Xinhua General News Service, August 20, 2014.","","","START Primary Collection",-9,-9,0,-9,""
201408210044,2014,8,21,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Nir Oz",31.310932,34.402058,1,0,"","08/21/2014: Assailants launched rockets at Nir Oz area, Southern district, Israel. One person was wounded in the attack. This was one of two related rocket attacks in Nir Oz area on August 21, 2014. No group claimed responsibility for the incident.",1,1,1,0,NA,"",1,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",79,"Public Area (garden, parking lot, garage, beach, public building, camp)","Unknown","Building",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","The specific motive is unknown; however, sources noted that that attack was carried out after Hamas (Islamic Resistance Movement) warned that it would seek vengeance for an Israeli airstrike that led to the death of three of its commanders.",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets and mortars were used in the attack.",0,0,0,1,0,0,1,3,"Minor (likely < $1 million)",-99,"A building was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Rockets pound South after Hamas vows revenge; 1 injured as mortar hits Eshkol building,"" Jerusalem Post, August 21, 2014.","""Gaza: dozens killed in two days, including 3 Hamas leaders,"" ANSAmed, August 21, 2014.","","START Primary Collection",-9,-9,0,-9,"201408210044, 201408210045"
201408210045,2014,8,21,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Nir Oz",31.310932,34.402058,1,0,"","08/21/2014: Assailants launched rockets at Nir Oz area, Southern district, Israel. A cow shed was damaged and an unknown number of cows were killed in the attack. This was one of two related rocket attacks in Nir Oz area on August 21, 2014. No group claimed responsibility for the incident.",1,1,1,0,NA,"",1,1,0,3,"Bombing/Explosion",NA,"",NA,"",1,"Business",9,"Farm/Ranch","Unknown","Cow Shed",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","The specific motive is unknown; however, sources noted that that attack was carried out after Hamas (Islamic Resistance Movement) warned that it would seek vengeance for an Israeli airstrike that led to the death of three of its commanders.",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets and mortars were used in the attack.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",-99,"A cowshed was damaged and an unknown number of cows were killed in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Rockets pound South after Hamas vows revenge; 1 injured as mortar hits Eshkol building,"" Jerusalem Post, August 21, 2014.","","","START Primary Collection",-9,-9,0,-9,"201408210044, 201408210045"
201408210046,2014,8,21,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Unknown",30.829562,35.038816,4,0,"","08/21/2014: Assailants launched rockets in Southern district, Israel. At least two rockets were intercepted by the Iron Dome defense system. No group claimed responsibility for the incident.",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",20,"Unknown",NA,"","Unknown","Unknown",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","The specific motive is unknown; however, sources noted that that attack was carried out after Hamas (Islamic Resistance Movement) warned that it would seek vengeance for an Israeli airstrike that led to the death of three of its commanders.",0,NA,NA,0,-99,0,0,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rockets were used in the attack.",0,0,0,0,0,0,-9,NA,"",NA,"It is unknown if any property was damaged in this attack.",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"","""Rockets pound South after Hamas vows revenge; 1 injured as mortar hits Eshkol building,"" Jerusalem Post, August 21, 2014.","""Israel kills two Hamas senior military commanders in air strike,"" Jerusalem Post, August 21, 2014.","""LiveBlog:  Israel on high alert over Gaza rocket threat,"" i24news, August 21, 2014.","START Primary Collection",-9,-9,0,-9,""
